SNo,BRate,Timestamp
293,17,11-03-2025 11:28:02:277804
294,17,11-03-2025 11:28:02:642063
295,18,11-03-2025 11:28:03:063361
296,18,11-03-2025 11:28:03:530695
297,18,11-03-2025 11:28:03:958997
298,18,11-03-2025 11:28:04:305243
299,18,11-03-2025 11:28:04:665501
300,18,11-03-2025 11:28:05:014750
301,18,11-03-2025 11:28:05:420037
302,18,11-03-2025 11:28:05:848339
303,18,11-03-2025 11:28:06:231612
304,17,11-03-2025 11:28:06:635898
305,17,11-03-2025 11:28:07:003160
306,17,11-03-2025 11:28:07:374426
307,17,11-03-2025 11:28:07:720670
308,17,11-03-2025 11:28:08:081925
309,17,11-03-2025 11:28:08:464197
310,17,11-03-2025 11:28:08:834460
311,17,11-03-2025 11:28:09:264767
312,17,11-03-2025 11:28:09:617015
313,17,11-03-2025 11:28:09:972274
314,17,11-03-2025 11:28:10:326520
315,17,11-03-2025 11:28:10:691781
316,17,11-03-2025 11:28:11:066045
317,17,11-03-2025 11:28:11:411292
318,17,11-03-2025 11:28:11:760539
319,17,11-03-2025 11:28:12:132804
320,17,11-03-2025 11:28:12:501064
321,17,11-03-2025 11:28:12:848314
322,17,11-03-2025 11:28:13:195558
323,17,11-03-2025 11:28:13:589839
324,17,11-03-2025 11:28:13:936084
325,18,11-03-2025 11:28:14:280330
326,18,11-03-2025 11:28:14:658598
327,18,11-03-2025 11:28:15:031863
328,18,11-03-2025 11:28:15:431144
329,19,11-03-2025 11:28:15:781394
330,19,11-03-2025 11:28:16:145653
331,19,11-03-2025 11:28:16:534931
332,19,11-03-2025 11:28:16:877172
333,19,11-03-2025 11:28:17:243432
334,19,11-03-2025 11:28:17:645719
335,19,11-03-2025 11:28:17:984959
336,19,11-03-2025 11:28:18:334210
337,20,11-03-2025 11:28:18:676451
338,20,11-03-2025 11:28:19:082738
339,20,11-03-2025 11:28:19:470013
340,20,11-03-2025 11:28:19:821264
341,21,11-03-2025 11:28:20:157505
342,21,11-03-2025 11:28:20:517759
343,21,11-03-2025 11:28:20:883017
344,21,11-03-2025 11:28:21:232268
345,21,11-03-2025 11:28:21:601528
346,21,11-03-2025 11:28:21:993807
347,21,11-03-2025 11:28:22:359066
348,21,11-03-2025 11:28:22:728328
349,21,11-03-2025 11:28:23:084582
350,21,11-03-2025 11:28:23:426826
351,21,11-03-2025 11:28:23:777074
352,21,11-03-2025 11:28:24:142333
353,21,11-03-2025 11:28:24:476573
354,21,11-03-2025 11:28:24:830822
355,23,11-03-2025 11:28:25:206088
356,23,11-03-2025 11:28:25:570349
357,23,11-03-2025 11:28:25:926601
358,23,11-03-2025 11:28:26:281855
359,23,11-03-2025 11:28:26:652116
360,22,11-03-2025 11:28:26:998363
361,22,11-03-2025 11:28:27:329598
362,22,11-03-2025 11:28:27:724878
363,22,11-03-2025 11:28:28:086136
364,22,11-03-2025 11:28:28:466406
365,22,11-03-2025 11:28:28:815652
366,22,11-03-2025 11:28:29:172905
367,22,11-03-2025 11:28:29:528159
368,22,11-03-2025 11:28:29:911431
369,22,11-03-2025 11:28:30:257676
370,22,11-03-2025 11:28:30:635945
371,22,11-03-2025 11:28:31:026222
372,22,11-03-2025 11:28:31:399488
373,22,11-03-2025 11:28:31:776755
374,22,11-03-2025 11:28:32:172039
375,22,11-03-2025 11:28:32:521286
376,22,11-03-2025 11:28:32:862525
377,22,11-03-2025 11:28:33:254807
378,22,11-03-2025 11:28:33:605054
379,22,11-03-2025 11:28:33:979320
380,22,11-03-2025 11:28:34:347581
381,22,11-03-2025 11:28:34:725851
382,22,11-03-2025 11:28:35:130138
383,22,11-03-2025 11:28:35:486393
384,22,11-03-2025 11:28:35:857654
385,22,11-03-2025 11:28:36:248933
386,22,11-03-2025 11:28:36:630203
387,22,11-03-2025 11:28:36:977448
388,22,11-03-2025 11:28:37:347712
389,22,11-03-2025 11:28:37:705967
390,22,11-03-2025 11:28:38:071225
391,22,11-03-2025 11:28:38:439488
392,22,11-03-2025 11:28:38:821759
393,22,11-03-2025 11:28:39:184016
394,22,11-03-2025 11:28:39:513249
395,22,11-03-2025 11:28:39:919538
396,22,11-03-2025 11:28:40:271788
397,22,11-03-2025 11:28:40:649056
398,22,11-03-2025 11:28:40:999304
399,22,11-03-2025 11:28:41:352557
400,22,11-03-2025 11:28:41:766851
401,22,11-03-2025 11:28:42:113096
402,22,11-03-2025 11:28:42:473354
403,22,11-03-2025 11:28:42:854623
404,21,11-03-2025 11:28:43:228889
405,21,11-03-2025 11:28:43:586144
406,21,11-03-2025 11:28:43:938393
407,21,11-03-2025 11:28:44:364695
408,21,11-03-2025 11:28:44:726954
409,21,11-03-2025 11:28:45:149252
410,21,11-03-2025 11:28:45:519519
411,21,11-03-2025 11:28:45:887778
412,21,11-03-2025 11:28:46:242040
413,21,11-03-2025 11:28:46:610291
414,21,11-03-2025 11:28:46:956540
415,21,11-03-2025 11:28:47:310789
416,20,11-03-2025 11:28:47:699064
417,20,11-03-2025 11:28:48:063323
418,20,11-03-2025 11:28:48:436592
419,20,11-03-2025 11:28:48:795844
420,20,11-03-2025 11:28:49:175113
421,20,11-03-2025 11:28:49:546376
422,20,11-03-2025 11:28:49:936653
423,21,11-03-2025 11:28:50:289904
424,20,11-03-2025 11:28:50:683185
425,20,11-03-2025 11:28:51:023426
426,20,11-03-2025 11:28:51:422711
427,20,11-03-2025 11:28:51:800977
428,21,11-03-2025 11:28:52:189253
429,21,11-03-2025 11:28:52:540503
430,21,11-03-2025 11:28:52:938786
431,21,11-03-2025 11:28:53:292038
432,21,11-03-2025 11:28:53:663300
433,21,11-03-2025 11:28:54:011546
434,21,11-03-2025 11:28:54:360796
435,21,11-03-2025 11:28:54:745068
436,21,11-03-2025 11:28:55:111327
437,21,11-03-2025 11:28:55:443565
438,21,11-03-2025 11:28:55:807825
439,21,11-03-2025 11:28:56:176085
440,21,11-03-2025 11:28:56:556354
441,21,11-03-2025 11:28:56:914611
442,21,11-03-2025 11:28:57:304886
443,21,11-03-2025 11:28:57:866286
444,20,11-03-2025 11:28:58:235548
445,20,11-03-2025 11:28:58:571791
446,20,11-03-2025 11:28:58:949053
447,20,11-03-2025 11:28:59:301306
448,20,11-03-2025 11:28:59:664563
449,20,11-03-2025 11:29:00:062394
450,20,11-03-2025 11:29:00:543739
451,20,11-03-2025 11:29:00:895992
452,20,11-03-2025 11:29:01:267253
453,20,11-03-2025 11:29:01:606496
454,21,11-03-2025 11:29:02:005778
455,21,11-03-2025 11:29:02:351023
456,21,11-03-2025 11:29:02:736298
457,21,11-03-2025 11:29:03:064530
458,21,11-03-2025 11:29:03:437796
459,21,11-03-2025 11:29:03:815066
460,21,11-03-2025 11:29:04:224354
461,21,11-03-2025 11:29:04:587611
462,21,11-03-2025 11:29:04:933858
463,22,11-03-2025 11:29:05:306121
464,21,11-03-2025 11:29:05:683390
465,21,11-03-2025 11:29:06:039646
466,21,11-03-2025 11:29:06:395895
467,21,11-03-2025 11:29:06:797180
468,21,11-03-2025 11:29:07:177454
469,21,11-03-2025 11:29:07:520697
470,21,11-03-2025 11:29:07:887957
471,21,11-03-2025 11:29:08:239205
472,21,11-03-2025 11:29:08:603464
473,21,11-03-2025 11:29:08:934704
474,21,11-03-2025 11:29:09:327978
475,21,11-03-2025 11:29:09:730267
476,21,11-03-2025 11:29:10:090519
477,21,11-03-2025 11:29:10:430761
478,21,11-03-2025 11:29:10:801024
479,19,11-03-2025 11:29:11:187301
480,19,11-03-2025 11:29:11:539549
481,19,11-03-2025 11:29:11:897804
482,19,11-03-2025 11:29:12:298088
483,19,11-03-2025 11:29:12:688365
484,20,11-03-2025 11:29:13:077643
485,20,11-03-2025 11:29:13:444901
486,20,11-03-2025 11:29:13:849190
487,20,11-03-2025 11:29:14:193434
488,20,11-03-2025 11:29:14:582709
489,20,11-03-2025 11:29:14:940966
490,20,11-03-2025 11:29:15:297217
491,20,11-03-2025 11:29:15:643465
492,20,11-03-2025 11:29:16:013727
493,20,11-03-2025 11:29:16:365977
494,20,11-03-2025 11:29:16:741244
495,20,11-03-2025 11:29:17:115510
496,20,11-03-2025 11:29:17:457752
497,20,11-03-2025 11:29:17:833019
498,20,11-03-2025 11:29:18:242311
499,20,11-03-2025 11:29:18:621579
500,20,11-03-2025 11:29:19:007853
501,20,11-03-2025 11:29:19:351097
502,20,11-03-2025 11:29:19:702346
503,20,11-03-2025 11:29:20:091622
504,20,11-03-2025 11:29:20:464888
505,20,11-03-2025 11:29:20:854164
506,18,11-03-2025 11:29:21:264456
507,18,11-03-2025 11:29:21:655735
508,17,11-03-2025 11:29:22:040008
509,17,11-03-2025 11:29:22:433287
510,17,11-03-2025 11:29:22:842576
511,17,11-03-2025 11:29:23:210839
512,18,11-03-2025 11:29:23:618128
513,18,11-03-2025 11:29:24:009405
514,18,11-03-2025 11:29:24:398683
515,18,11-03-2025 11:29:24:762941
516,18,11-03-2025 11:29:25:140211
517,18,11-03-2025 11:29:25:507472
518,18,11-03-2025 11:29:25:893744
519,18,11-03-2025 11:29:26:275014
520,18,11-03-2025 11:29:26:678302
521,18,11-03-2025 11:29:27:071580
522,18,11-03-2025 11:29:27:477870
523,18,11-03-2025 11:29:27:901172
524,16,11-03-2025 11:29:28:275436
525,16,11-03-2025 11:29:28:638694
526,16,11-03-2025 11:29:29:017963
527,16,11-03-2025 11:29:29:362207
528,16,11-03-2025 11:29:29:721463
529,16,11-03-2025 11:29:30:132757
530,16,11-03-2025 11:29:30:556062
531,16,11-03-2025 11:29:30:934323
532,17,11-03-2025 11:29:31:329605
533,17,11-03-2025 11:29:31:716880
534,18,11-03-2025 11:29:32:076135
535,18,11-03-2025 11:29:32:448400
536,18,11-03-2025 11:29:32:824668
537,18,11-03-2025 11:29:33:237962
538,18,11-03-2025 11:29:33:630239
539,18,11-03-2025 11:29:34:042532
540,18,11-03-2025 11:29:34:414796
541,18,11-03-2025 11:29:34:798068
542,19,11-03-2025 11:29:35:145319
543,19,11-03-2025 11:29:35:522584
544,19,11-03-2025 11:29:35:888843
545,19,11-03-2025 11:29:36:287126
546,19,11-03-2025 11:29:36:689412
547,19,11-03-2025 11:29:37:072684
548,19,11-03-2025 11:29:37:453954
549,19,11-03-2025 11:29:37:861244
550,19,11-03-2025 11:29:38:284544
551,19,11-03-2025 11:29:38:674823
552,21,11-03-2025 11:29:39:059095
553,21,11-03-2025 11:29:39:461380
554,21,11-03-2025 11:29:39:840649
555,22,11-03-2025 11:29:40:184897
556,22,11-03-2025 11:29:40:589182
557,22,11-03-2025 11:29:40:996471
558,22,11-03-2025 11:29:41:340716
559,22,11-03-2025 11:29:41:716982
560,22,11-03-2025 11:29:42:081242
561,22,11-03-2025 11:29:42:434491
562,22,11-03-2025 11:29:42:838780
563,23,11-03-2025 11:29:43:242065
564,23,11-03-2025 11:29:43:609328
565,23,11-03-2025 11:29:43:971585
566,23,11-03-2025 11:29:44:348852
567,23,11-03-2025 11:29:44:720117
568,23,11-03-2025 11:29:45:088377
569,23,11-03-2025 11:29:45:498668
570,23,11-03-2025 11:29:45:863932
571,24,11-03-2025 11:29:46:262213
572,24,11-03-2025 11:29:46:645483
573,24,11-03-2025 11:29:46:989728
574,24,11-03-2025 11:29:47:357989
575,24,11-03-2025 11:29:47:735257
576,23,11-03-2025 11:29:48:124534
577,23,11-03-2025 11:29:48:511810
578,23,11-03-2025 11:29:48:894079
579,23,11-03-2025 11:29:49:222317
580,23,11-03-2025 11:29:49:578567
581,23,11-03-2025 11:29:49:924813
582,22,11-03-2025 11:29:50:308085
583,22,11-03-2025 11:29:50:710370
584,24,11-03-2025 11:29:51:072627
585,24,11-03-2025 11:29:51:455900
586,24,11-03-2025 11:29:51:838172
587,24,11-03-2025 11:29:52:197426
588,24,11-03-2025 11:29:52:537669
589,24,11-03-2025 11:29:52:874909
590,23,11-03-2025 11:29:53:254176
591,23,11-03-2025 11:29:53:623440
592,23,11-03-2025 11:29:53:975690
593,23,11-03-2025 11:29:54:327940
594,23,11-03-2025 11:29:54:696201
595,23,11-03-2025 11:29:55:041447
596,23,11-03-2025 11:29:55:416712
597,23,11-03-2025 11:29:55:801987
598,23,11-03-2025 11:29:56:204272
599,23,11-03-2025 11:29:56:567531
600,23,11-03-2025 11:29:56:904771
601,25,11-03-2025 11:29:57:264028
602,25,11-03-2025 11:29:57:606267
603,24,11-03-2025 11:29:57:977532
604,24,11-03-2025 11:29:58:319775
605,24,11-03-2025 11:29:58:694040
606,24,11-03-2025 11:29:59:088323
607,24,11-03-2025 11:29:59:473596
608,24,11-03-2025 11:29:59:869876
609,25,11-03-2025 11:30:00:250170
610,25,11-03-2025 11:30:00:626435
611,25,11-03-2025 11:30:00:961676
612,25,11-03-2025 11:30:01:323931
613,25,11-03-2025 11:30:01:800271
614,25,11-03-2025 11:30:02:159525
615,25,11-03-2025 11:30:02:522782
616,25,11-03-2025 11:30:02:873031
617,25,11-03-2025 11:30:03:293331
618,25,11-03-2025 11:30:03:705623
619,25,11-03-2025 11:30:04:060876
620,25,11-03-2025 11:30:04:437142
621,25,11-03-2025 11:30:04:804404
622,25,11-03-2025 11:30:05:200685
623,25,11-03-2025 11:30:05:567947
624,25,11-03-2025 11:30:05:968230
625,24,11-03-2025 11:30:06:331488
626,24,11-03-2025 11:30:06:664726
627,24,11-03-2025 11:30:07:007969
628,24,11-03-2025 11:30:07:378233
629,24,11-03-2025 11:30:07:752496
630,24,11-03-2025 11:30:08:127766
631,24,11-03-2025 11:30:08:497026
632,24,11-03-2025 11:30:08:847274
633,24,11-03-2025 11:30:09:187515
634,24,11-03-2025 11:30:09:538766
635,24,11-03-2025 11:30:09:904026
636,24,11-03-2025 11:30:10:304309
637,24,11-03-2025 11:30:10:672571
638,24,11-03-2025 11:30:11:026822
639,24,11-03-2025 11:30:11:425105
640,24,11-03-2025 11:30:11:761360
641,24,11-03-2025 11:30:12:122601
642,24,11-03-2025 11:30:12:513880
643,24,11-03-2025 11:30:12:867129
644,24,11-03-2025 11:30:13:268414
645,24,11-03-2025 11:30:13:655689
646,24,11-03-2025 11:30:14:029955
647,24,11-03-2025 11:30:14:381205
648,24,11-03-2025 11:30:14:760475
649,23,11-03-2025 11:30:15:135741
650,23,11-03-2025 11:30:15:525018
651,23,11-03-2025 11:30:15:887275
652,24,11-03-2025 11:30:16:229518
653,24,11-03-2025 11:30:16:583769
654,24,11-03-2025 11:30:16:922010
655,24,11-03-2025 11:30:17:289271
656,24,11-03-2025 11:30:17:732586
657,24,11-03-2025 11:30:18:090839
658,24,11-03-2025 11:30:18:451097
659,24,11-03-2025 11:30:18:843374
660,25,11-03-2025 11:30:19:219641
661,25,11-03-2025 11:30:19:620927
662,25,11-03-2025 11:30:19:973178
663,25,11-03-2025 11:30:20:333433
664,25,11-03-2025 11:30:20:731716
665,25,11-03-2025 11:30:21:083968
666,25,11-03-2025 11:30:21:436217
667,25,11-03-2025 11:30:21:811481
668,25,11-03-2025 11:30:22:170737
669,25,11-03-2025 11:30:22:542001
670,25,11-03-2025 11:30:22:902258
671,25,11-03-2025 11:30:23:278524
672,25,11-03-2025 11:30:23:643784
673,25,11-03-2025 11:30:24:011045
674,25,11-03-2025 11:30:24:374304
675,25,11-03-2025 11:30:24:755573
676,24,11-03-2025 11:30:25:126839
677,24,11-03-2025 11:30:25:526121
678,24,11-03-2025 11:30:25:895383
679,24,11-03-2025 11:30:26:266647
680,24,11-03-2025 11:30:26:641913
681,25,11-03-2025 11:30:27:040196
682,25,11-03-2025 11:30:27:412460
683,25,11-03-2025 11:30:27:777719
684,25,11-03-2025 11:30:28:130971
685,25,11-03-2025 11:30:28:558275
686,25,11-03-2025 11:30:28:923535
687,25,11-03-2025 11:30:29:307808
688,25,11-03-2025 11:30:29:640044
689,24,11-03-2025 11:30:29:997298
690,24,11-03-2025 11:30:30:358552
691,24,11-03-2025 11:30:30:729817
692,24,11-03-2025 11:30:31:066055
693,24,11-03-2025 11:30:31:459334
694,24,11-03-2025 11:30:31:833601
695,24,11-03-2025 11:30:32:260904
696,24,11-03-2025 11:30:32:616158
697,24,11-03-2025 11:30:32:974411
698,24,11-03-2025 11:30:33:327662
