SNo,BRate,Timestamp
1647,23.0,2025-03-11 11:25:13
1649,23.0,2025-03-11 11:25:14
1652,23.0,2025-03-11 11:25:15
1654,21.0,2025-03-11 11:25:16
1657,21.0,2025-03-11 11:25:17
1659,,2025-03-11 11:25:18
1662,,2025-03-11 11:25:19
1665,,2025-03-11 11:25:20
1667,,2025-03-11 11:25:21
2,,2025-03-11 11:26:09
5,,2025-03-11 11:26:10
8,,2025-03-11 11:26:11
11,,2025-03-11 11:26:12
14,,2025-03-11 11:26:13
17,,2025-03-11 11:26:14
20,,2025-03-11 11:26:15
23,,2025-03-11 11:26:16
26,,2025-03-11 11:26:17
28,,2025-03-11 11:26:18
31,19.0,2025-03-11 11:26:19
33,20.0,2025-03-11 11:26:20
36,20.0,2025-03-11 11:26:21
38,20.0,2025-03-11 11:26:22
41,20.0,2025-03-11 11:26:23
44,20.0,2025-03-11 11:26:24
46,20.0,2025-03-11 11:26:25
49,20.0,2025-03-11 11:26:26
51,20.0,2025-03-11 11:26:27
54,20.0,2025-03-11 11:26:28
57,21.0,2025-03-11 11:26:29
59,21.0,2025-03-11 11:26:30
62,21.0,2025-03-11 11:26:31
64,21.0,2025-03-11 11:26:32
67,22.0,2025-03-11 11:26:33
70,22.0,2025-03-11 11:26:34
72,22.0,2025-03-11 11:26:35
75,22.0,2025-03-11 11:26:36
77,22.0,2025-03-11 11:26:37
80,22.0,2025-03-11 11:26:38
83,22.0,2025-03-11 11:26:39
85,22.0,2025-03-11 11:26:40
88,21.0,2025-03-11 11:26:41
90,21.0,2025-03-11 11:26:42
93,21.0,2025-03-11 11:26:43
96,21.0,2025-03-11 11:26:44
98,21.0,2025-03-11 11:26:45
101,21.0,2025-03-11 11:26:46
103,21.0,2025-03-11 11:26:47
106,22.0,2025-03-11 11:26:48
109,22.0,2025-03-11 11:26:49
111,22.0,2025-03-11 11:26:50
114,22.0,2025-03-11 11:26:51
117,22.0,2025-03-11 11:26:52
119,22.0,2025-03-11 11:26:53
122,22.0,2025-03-11 11:26:54
125,22.0,2025-03-11 11:26:55
127,22.0,2025-03-11 11:26:56
130,21.0,2025-03-11 11:26:57
132,21.0,2025-03-11 11:26:58
135,21.0,2025-03-11 11:26:59
137,21.0,2025-03-11 11:27:00
