SNo,BRate,Timestamp
1266,24.0,2025-03-11 11:22:46
1269,23.0,2025-03-11 11:22:47
1271,23.0,2025-03-11 11:22:48
1274,23.0,2025-03-11 11:22:49
1277,23.0,2025-03-11 11:22:50
1279,23.0,2025-03-11 11:22:51
1282,23.0,2025-03-11 11:22:52
1284,23.0,2025-03-11 11:22:53
1287,23.0,2025-03-11 11:22:54
1289,23.0,2025-03-11 11:22:55
1291,22.0,2025-03-11 11:22:56
1294,22.0,2025-03-11 11:22:57
1296,22.0,2025-03-11 11:22:58
1299,22.0,2025-03-11 11:22:59
1301,22.0,2025-03-11 11:23:00
1303,22.0,2025-03-11 11:23:01
1306,22.0,2025-03-11 11:23:02
1309,21.0,2025-03-11 11:23:03
1311,21.0,2025-03-11 11:23:04
1314,21.0,2025-03-11 11:23:05
1316,21.0,2025-03-11 11:23:06
1319,21.0,2025-03-11 11:23:07
1321,21.0,2025-03-11 11:23:08
1324,21.0,2025-03-11 11:23:09
1327,20.0,2025-03-11 11:23:10
1329,20.0,2025-03-11 11:23:11
1332,20.0,2025-03-11 11:23:12
1334,20.0,2025-03-11 11:23:13
1337,20.0,2025-03-11 11:23:14
1339,20.0,2025-03-11 11:23:15
1342,20.0,2025-03-11 11:23:16
1345,20.0,2025-03-11 11:23:17
1347,20.0,2025-03-11 11:23:18
1350,21.0,2025-03-11 11:23:19
1352,21.0,2025-03-11 11:23:20
1355,21.0,2025-03-11 11:23:21
1358,21.0,2025-03-11 11:23:22
1360,21.0,2025-03-11 11:23:23
1363,21.0,2025-03-11 11:23:24
1365,21.0,2025-03-11 11:23:25
1368,22.0,2025-03-11 11:23:26
1371,22.0,2025-03-11 11:23:27
1373,22.0,2025-03-11 11:23:28
1376,22.0,2025-03-11 11:23:29
1379,22.0,2025-03-11 11:23:30
1381,22.0,2025-03-11 11:23:31
1384,22.0,2025-03-11 11:23:32
1386,22.0,2025-03-11 11:23:33
1389,22.0,2025-03-11 11:23:34
1391,22.0,2025-03-11 11:23:35
1394,23.0,2025-03-11 11:23:36
1397,23.0,2025-03-11 11:23:37
1399,22.0,2025-03-11 11:23:38
1402,22.0,2025-03-11 11:23:39
1405,22.0,2025-03-11 11:23:40
1408,22.0,2025-03-11 11:23:41
1410,22.0,2025-03-11 11:23:42
1413,22.0,2025-03-11 11:23:43
1416,19.0,2025-03-11 11:23:44
1418,19.0,2025-03-11 11:23:45
1421,19.0,2025-03-11 11:23:46
1424,19.0,2025-03-11 11:23:47
1426,18.0,2025-03-11 11:23:48
1429,18.0,2025-03-11 11:23:49
1432,18.0,2025-03-11 11:23:50
1435,18.0,2025-03-11 11:23:51
1437,17.0,2025-03-11 11:23:52
1440,18.0,2025-03-11 11:23:53
1442,18.0,2025-03-11 11:23:54
1445,17.0,2025-03-11 11:23:55
1448,17.0,2025-03-11 11:23:56
1451,16.0,2025-03-11 11:23:57
1453,17.0,2025-03-11 11:23:58
1456,17.0,2025-03-11 11:23:59
